PROVISIONAL ,,,,,,,,,,,,,,,,
AREFNO,Borough,Boro,Latitude,Longitude,Easting,Northing,CREFNO,Casualty Class,Casualty Sex,Casualty Age (Banded),Casualty Age,CasualtyCount,Casualty Severity,Ped Location,Ped Movement,Mode of Travel
1200240135,Hackney,4,51.57201212,-0.07279161,533655,187664,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200240338,Bromley,19,51.31614257,0.03297931,541774,159410,1,3 Pedestrian,2 Female,18-19,18,1,3 Slight,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian
1200240417,Harrow,29,51.59338323,-0.36589123,513291,189546,1,1 Driver/Rider,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200240455,Camden,2,51.54960968,-0.1400436,529058,185052,1,1 Driver/Rider,'-1 Unknown,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200240525,Wandsworth,10,51.46844597,-0.22921703,523094,175873,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200240561,Hackney,4,51.56367016,-0.05881673,534648,186762,1,3 Pedestrian,2 Female,18-19,19,1,3 Slight,02 Crossing Road In Zig-Zag App,9 Unknown Or Other,1 Pedestrian
1200240647,Brent,28,51.5576715,-0.28438085,519030,185704,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200240679,Westminster,1,51.50715015,-0.15338869,528252,180307,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200240687,Enfield,32,51.65329522,-0.05965877,534325,196727,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200240818,Croydon,20,51.37916993,-0.08088814,533656,166205,2,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200240933,Bromley,19,51.36452305,0.11141544,547085,164944,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200240996,Hackney,4,51.53100482,-0.0771038,533476,183096,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200241228,Kensington & Chelsea,12,51.51867813,-0.21079403,524237,181490,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200241254,Southwark,8,51.4949434,-0.08310302,533165,179075,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200241341,Haringey,31,51.5889833,-0.10214416,531572,189498,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200241431,Hillingdon,26,51.46823138,-0.50854019,503694,175417,2,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200241566,Croydon,20,51.40175081,-0.11860241,530967,168648,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200241611,Redbridge,14,51.57480269,0.04546565,541841,188197,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200241751,Greenwich,6,51.49806153,0.00098092,538992,179578,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200241834,Bexley,18,51.475494,0.14172412,548834,177345,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200241835,Enfield,32,51.64194852,-0.0728766,533444,195441,1,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200241970,Harrow,29,51.59567054,-0.29533681,518172,189912,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200242113,Islington,3,51.55605579,-0.11682912,530649,185810,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242136,Bexley,18,51.47839312,0.17959148,551454,177745,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200242136,Bexley,18,51.47839312,0.17959148,551454,177745,2,2 Passenger,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200242136,Bexley,18,51.47839312,0.17959148,551454,177745,3,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200242260,Wandsworth,10,51.46185117,-0.21654471,523992,175161,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242505,Hounslow,25,51.4450953,-0.39889152,511366,173005,1,3 Pedestrian,2 Female,18-19,18,1,2 Serious,05 Crossing Road (Not On Xing),4 From Drivers O/Side Msk,1 Pedestrian
1200242525,Haringey,31,51.580098,-0.1238896,530091,188471,1,3 Pedestrian,1 Male,18-19,19,1,3 Slight,05 Crossing Road (Not On Xing),3 From Drivers O/Side,1 Pedestrian
1200242603,Richmond-Upon-Thames,24,51.43067449,-0.34155088,515387,171490,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200242705,Lambeth,9,51.45463804,-0.14573458,528931,174481,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242737,Greenwich,6,51.4764888,0.01352904,539929,177203,1,1 Driver/Rider,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242746,Croydon,20,51.37817931,-0.10288669,532128,166055,1,3 Pedestrian,1 Male,18-19,18,1,2 Serious,09 In Road - Not Crossing,9 Unknown Or Other,1 Pedestrian
1200242817,Haringey,31,51.57790233,-0.0706087,533789,188323,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242919,Croydon,20,51.36204691,-0.1179896,531123,164234,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242922,Hackney,4,51.52627365,-0.08472778,532961,182556,1,3 Pedestrian,2 Female,18-19,19,1,3 Slight,01 Crossing Road On Ped Xing,3 From Drivers O/Side,1 Pedestrian
1200242927,Southwark,8,51.49800381,-0.06630495,534322,179446,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200242940,Hackney,4,51.53959847,-0.06272439,534448,184078,1,3 Pedestrian,2 Female,18-19,18,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200243050,Lewisham,7,51.44971526,-0.01698038,537891,174168,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243064,Croydon,20,51.36473075,-0.09542611,532686,164573,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243176,Greenwich,6,51.4902872,0.08535761,544873,178877,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243205,Haringey,31,51.59193972,-0.05917207,534540,189905,2,2 Passenger,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200243354,Sutton,21,51.36742094,-0.15395788,528604,164768,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200243365,Newham,17,51.52018838,0.00391197,539128,182044,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200243377,Barking & Dagenham,16,51.53015873,0.09360959,545319,183327,3,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200243404,Greenwich,6,51.46795966,0.04287175,541993,176311,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243670,Havering,15,51.52316863,0.22040802,554137,182809,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243689,Tower Hamlets,5,51.53248266,-0.05821081,534782,183295,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243868,Tower Hamlets,5,51.51486266,-0.06180005,534585,181329,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200243888,Barnet,30,51.56366846,-0.21553516,523786,186485,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243948,Wandsworth,10,51.44909863,-0.14801695,528788,173861,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200243955,Croydon,20,51.3676587,-0.09906879,532424,164892,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244114,Kensington & Chelsea,12,51.51401283,-0.20150801,524894,180987,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244162,Lewisham,7,51.44899928,-0.0171841,537879,174088,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244222,Lambeth,9,51.43651165,-0.11828257,530890,172514,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244347,Wandsworth,10,51.43081872,-0.17514077,526954,171781,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244351,Westminster,1,51.52474009,-0.168318,527167,182237,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244356,Southwark,8,51.48980344,-0.08444221,533087,178501,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,8 Other Vehicle
1200244361,Hounslow,25,51.46718591,-0.34427286,515106,175546,1,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244394,Enfield,32,51.66986366,-0.019557,537049,198644,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244487,Brent,28,51.56461135,-0.23926101,522139,186550,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244487,Brent,28,51.56461135,-0.23926101,522139,186550,2,2 Passenger,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244491,Brent,28,51.53582009,-0.24667441,521702,183336,2,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244505,Brent,28,51.53022641,-0.22749782,523047,182746,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244505,Brent,28,51.53022641,-0.22749782,523047,182746,2,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244505,Brent,28,51.53022641,-0.22749782,523047,182746,3,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244620,Haringey,31,51.59525872,-0.0690218,533848,190256,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244730,Newham,17,51.52480251,0.02738162,540742,182602,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244816,Harrow,29,51.616513,-0.32012269,516402,192190,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244899,Westminster,1,51.52761613,-0.17398363,526766,182547,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244913,Enfield,32,51.67228151,-0.04792832,535080,198860,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200244924,Ealing,27,51.52862473,-0.3298333,515953,182401,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244952,Ealing,27,51.52696588,-0.35242673,514390,182181,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200244959,Kingston-Upon-Thames,23,51.40784829,-0.30052062,518298,169017,2,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200245184,Brent,28,51.53809173,-0.25913263,520832,183568,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245318,Lambeth,9,51.45220746,-0.12129312,530636,174254,1,2 Passenger,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200245337,Richmond-Upon-Thames,24,51.46215077,-0.31966527,516828,175025,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200245380,Enfield,32,51.62427282,-0.10512181,531264,193417,1,3 Pedestrian,2 Female,18-19,18,1,3 Slight,01 Crossing Road On Ped Xing,1 From Drivers N/Side,1 Pedestrian
1200245403,Barnet,30,51.64320081,-0.21521788,523592,195330,1,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245427,Ealing,27,51.502689,-0.331618,515895,179514,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200245493,Bromley,19,51.41843885,0.01723387,540364,170755,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200245540,Lambeth,9,51.4362066,-0.12505737,530420,172468,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200245561,Barnet,30,51.56692048,-0.21295496,523956,186851,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200245772,Tower Hamlets,5,51.50291335,-0.02580893,537118,180067,1,3 Pedestrian,2 Female,18-19,18,1,3 Slight,08 In Centre Of Carriageway,9 Unknown Or Other,1 Pedestrian
1200245786,Haringey,31,51.57720532,-0.06923825,533886,188248,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200245882,Southwark,8,51.46595715,-0.06599025,534438,175883,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200245923,Havering,15,51.58125167,0.18609792,551564,189196,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200246022,Brent,28,51.5338309,-0.21849029,523662,183162,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246289,Hounslow,25,51.44250812,-0.38400263,512407,172740,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200246407,Redbridge,14,51.59364734,0.03793809,541261,190278,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246592,Haringey,31,51.59720137,-0.0543562,534858,190499,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246603,Merton,22,51.40992683,-0.24630393,522063,169337,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200246646,Hillingdon,26,51.52270324,-0.42105184,509640,181602,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246802,Redbridge,14,51.5556511,0.10327649,545908,186181,2,2 Passenger,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200246905,Brent,28,51.53115267,-0.28684868,518928,182751,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200246970,Richmond-Upon-Thames,24,51.42850637,-0.37419696,513123,171198,2,1 Driver/Rider,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247099,Hackney,4,51.5491355,-0.0252357,537019,185208,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247159,Redbridge,14,51.55719184,0.10411214,545961,186354,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247236,Ealing,27,51.52669544,-0.28274887,519224,182262,2,2 Passenger,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247245,Haringey,31,51.59267546,-0.06669146,534017,189973,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,8 Other Vehicle
1200247301,Croydon,20,51.38112597,-0.11217754,531473,166366,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247353,Hackney,4,51.5770547,-0.0644675,534217,188240,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247415,Hounslow,25,51.47843641,-0.32344513,516524,176830,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247542,Enfield,32,51.64197605,-0.07949484,532986,195432,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247630,Hillingdon,26,51.52083158,-0.41628788,509975,181401,1,3 Pedestrian,1 Male,18-19,18,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200247728,Redbridge,14,51.6057159,0.11320062,546435,191768,1,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247756,Wandsworth,10,51.46623878,-0.15144119,528502,175761,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247775,Ealing,27,51.53872835,-0.33399114,515639,183518,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200247856,Hounslow,25,51.47507995,-0.38542965,512228,176360,2,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200247856,Hounslow,25,51.47507995,-0.38542965,512228,176360,3,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248128,Hillingdon,26,51.53755198,-0.47146652,506108,183179,2,2 Passenger,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,9 Private Hire
1200248203,Bexley,18,51.46131882,0.14676057,549230,175779,1,1 Driver/Rider,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248249,Southwark,8,51.49247839,-0.06770578,534241,178829,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248250,Hackney,4,51.57054415,-0.07978016,533175,187488,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248253,Lambeth,9,51.45651006,-0.11426484,531112,174745,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248374,Hounslow,25,51.44230193,-0.42369561,509649,172657,1,2 Passenger,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248408,Waltham Forest,13,51.59961068,-0.03006622,536533,190812,1,1 Driver/Rider,1 Male,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248439,Merton,22,51.40216361,-0.21635102,524167,168524,1,3 Pedestrian,2 Female,18-19,18,1,2 Serious,05 Crossing Road (Not On Xing),2 From Drivers N/Side Msk,1 Pedestrian
1200248453,Kingston-Upon-Thames,23,51.39110184,-0.26359639,520910,167215,3,2 Passenger,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248455,Havering,15,51.52529695,0.16962172,550607,182940,1,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,6 Bus Or Coach
1200248469,Islington,3,51.55281064,-0.13321991,529522,185420,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248514,Waltham Forest,13,51.55557495,0.01177071,539565,185994,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248590,Croydon,20,51.35132099,-0.03921172,536639,163185,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200248598,Barking & Dagenham,16,51.54113082,0.16539882,550262,184692,3,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,7 Goods Vehicle
1200248740,Hillingdon,26,51.57811571,-0.4165339,509820,187771,1,1 Driver/Rider,2 Female,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200248774,Wandsworth,10,51.46170188,-0.21678086,523976,175144,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248889,Lambeth,9,51.44990508,-0.13818323,529469,173968,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200248934,Richmond-Upon-Thames,24,51.45377239,-0.34768013,514903,174049,2,1 Driver/Rider,2 Female,18-19,19,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,2 Pedal Cycle
1200249042,Haringey,31,51.57843378,-0.15162571,528174,188237,1,1 Driver/Rider,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249078,Havering,15,51.59533357,0.19722752,552288,190785,3,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249078,Havering,15,51.59533357,0.19722752,552288,190785,4,1 Driver/Rider,1 Male,18-19,18,1,2 Serious,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200249081,Newham,17,51.52302851,0.02596222,540649,182402,1,2 Passenger,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249207,Barnet,30,51.59301731,-0.25849033,520731,189677,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200249495,Tower Hamlets,5,51.51879513,-0.03869998,536176,181809,1,3 Pedestrian,2 Female,18-19,19,1,3 Slight,05 Crossing Road (Not On Xing),1 From Drivers N/Side,1 Pedestrian
1200249517,Kensington & Chelsea,12,51.51208129,-0.21222,524156,180754,1,3 Pedestrian,1 Male,18-19,19,1,3 Slight,09 In Road - Not Crossing,5 In Rd Not Crossing,1 Pedestrian
1200249639,Waltham Forest,13,51.58101025,-0.01858615,537384,188765,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
1200249642,Barking & Dagenham,16,51.55555234,0.13117193,547842,186226,1,1 Driver/Rider,1 Male,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249755,Hackney,4,51.54770041,-0.05617852,534878,184991,1,2 Passenger,2 Female,18-19,19,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,4 Car
1200249849,Bromley,19,51.43568435,0.0418344,542021,172720,1,1 Driver/Rider,1 Male,18-19,18,1,3 Slight,'-2 Not Applicable,'-2 Not Applicable,3 Powered 2 Wheeler
